title,release,revenue,budget,rating,genres,country
Little Children,2006-10-06,14821658.0,26000000.0,6.9,Romance,US
Facing the Giants,2006-09-29,10178331.0,100000.0,6.6,Drama,US
The Last King of Scotland,2006-09-01,48027970.0,6000000.0,7.4,Drama,UK
Shortbus,2006-05-20,5179037.0,2000000.0,6.3,Romance,US
Children of Men,2006-09-22,69959751.0,76000000.0,7.4,Drama,UK
The Prestige,2006-10-19,109676311.0,40000000.0,8.0,Drama,US
Flags of Our Fathers,2006-10-18,65900249.0,90000000.0,6.7,War,US
Flicka,2006-10-20,21000000.0,15000000.0,6.1,Drama,UK
Saw III,2006-10-27,163876815.0,10000000.0,6.1,Horror,US
Flushed Away,2006-10-22,64459316.0,149000000.0,6.0,Adventure,UK
The Santa Clause 3: The Escape Clause,2006-11-01,84500122.0,12000000.0,5.0,Comedy,US
A Good Year,2006-09-09,42064105.0,35000000.0,6.5,Comedy,US
The Return,2006-11-10,11992014.0,15000000.0,5.1,Drama,US
For Your Consideration,2006-11-22,5542025.0,12000000.0,5.9,Comedy,US
Let's Go to Prison,2006-11-17,4630045.0,4000000.0,5.5,Comedy,US
Déjà Vu,2006-11-22,180557550.0,75000000.0,6.6,Action,US
The Holiday,2006-12-08,194168700.0,85000000.0,6.7,Comedy,UK
Harsh Times,2005-09-11,5967038.0,2000000.0,6.3,Crime,US
Tenacious D in The Pick of Destiny,2006-11-22,13405595.0,22000000.0,6.5,Comedy,US
Eragon,2006-12-14,249288105.0,100000000.0,4.9,Fantasy,UK
Rocky Balboa,2006-12-20,155721132.0,24000000.0,6.5,Drama,US
Fur: An Imaginary Portrait of Diane Arbus,2006-08-30,2281089.0,16800000.0,5.8,Drama,US
Another Gay Movie,2006-04-28,745327.0,500000.0,5.2,Comedy,US
We Are Marshall,2006-12-12,43545364.0,65000000.0,6.7,Drama,US
The Good Shepherd,2006-12-11,59908565.0,85000000.0,6.3,Drama,US
Dreamgirls,2006-12-25,154937680.0,70000000.0,6.6,Drama,US
The History Boys,2006-10-02,13401952.0,4000000.0,6.6,Comedy,UK
Notes on a Scandal,2006-12-25,49469904.0,15000000.0,6.9,Drama,UK
The Good German,2006-12-08,5914908.0,32000000.0,5.9,War,US
Code Name: The Cleaner,2007-01-05,10337477.0,20000000.0,4.7,Action,US
Stomp the Yard,2007-05-16,75511123.0,13000000.0,6.1,Drama,US
Miss Potter,2006-12-03,35078241.0,30000000.0,6.3,Drama,UK
Arthur and the Invisibles,2006-12-13,107944236.0,86000000.0,6.0,Adventure,France
The Hitcher,2007-01-19,25399945.0,10000000.0,5.6,Action,US
Bridge to Terabithia,2007-02-16,137587063.0,60000000.0,7.0,Adventure,US
Killer of Sheep,1978-11-14,362222.0,100000.0,6.5,Drama,US
Waitress,2007-05-25,22179430.0,2000000.0,6.6,Comedy,US
Catch and Release,2006-10-20,16158487.0,25000000.0,5.8,Comedy,US
Smokin' Aces,2006-12-09,57103895.0,17000000.0,6.4,Action,France
Epic Movie,2007-01-25,86865564.0,20000000.0,3.2,Action,US
The Messengers,2007-02-02,1109660.0,16000000.0,5.6,Mystery,US
Hannibal Rising,2007-02-06,82169884.0,50000000.0,6.0,Crime,UK
Norbit,2007-02-08,95673607.0,60000000.0,5.0,Comedy,US
Ratatouille,2007-06-22,623722818.0,150000000.0,7.5,Animation,US
"Paris, je t'aime",2006-05-16,4857367.0,13000000.0,6.7,Drama,France
The Astronaut Farmer,2006-10-15,11130889.0,13000000.0,6.2,Adventure,US
Unknown,2006-11-03,3338228.0,3700000.0,6.4,Crime,US
Ghost Rider,2007-02-16,228738393.0,110000000.0,5.2,Thriller,US
Daddy's Little Girls,2007-02-14,31609243.0,10000000.0,6.6,Comedy,US
Music and Lyrics,2007-02-09,145896422.0,40000000.0,6.2,Comedy,US
Reno 911!: Miami,2007-02-23,20342161.0,10000000.0,5.6,Action,US
Black Snake Moan,2006-12-08,10903846.0,15000000.0,6.6,Drama,US
Kidulthood,2006-03-03,165000.0,994000.0,6.2,Drama,UK
Hot Fuzz,2007-02-14,80573774.0,12000000.0,7.4,Crime,UK
Next,2007-04-24,76066841.0,70000000.0,5.9,Action,US
Wise Guys,1986-04-17,8475466.0,13000000.0,6.1,Comedy,US
Zodiac,2007-03-02,84785914.0,65000000.0,7.3,Crime,US
300,2006-12-09,422610419.0,65000000.0,7.0,Action,US
Becoming Jane,2007-03-02,37311672.0,16500000.0,6.9,Drama,UK
Premonition,2007-02-08,84146832.0,20000000.0,5.8,Thriller,US
Dead Silence,2007-03-16,22217407.0,20000000.0,6.2,Horror,US
Reign Over Me,2007-03-23,22222308.0,20000000.0,7.1,Drama,US
Shooter,2007-03-22,95696996.0,61000000.0,6.9,Action,US
TMNT,2007-03-23,95608995.0,34000000.0,6.0,Adventure,US
The Lookout,2007-03-09,5367030.0,16000000.0,6.6,Crime,US
The Reaping,2007-04-05,62771059.0,40000000.0,5.4,Thriller,US
Meet the Robinsons,2007-03-23,169332978.0,150000000.0,6.7,Animation,US
Seraphim Falls,2006-09-13,1196307.0,18000000.0,6.4,Western,US
Sunshine,2007-04-05,32017803.0,50000000.0,7.0,Science Fiction,UK
The Hoax,2006-10-14,11772461.0,25000000.0,6.4,Comedy,US
Perfect Stranger,2007-04-12,73090611.0,60795000.0,5.4,Crime,US
Disturbia,2007-04-12,117760134.0,20000000.0,6.6,Thriller,US
Pathfinder,2007-01-11,30822861.0,45000000.0,5.4,Adventure,US
Vacancy,2007-04-20,35300645.0,19000000.0,6.0,Horror,US
In the Land of Women,2007-04-16,17500000.0,10000000.0,5.8,Romance,US
Mr. Bean's Holiday,2007-03-22,229736344.0,25000000.0,6.1,Family,UK
Spider-Man 3,2007-05-01,890871626.0,258000000.0,5.9,Fantasy,US
This Is England,2006-09-12,8176544.0,2380000.0,7.4,Drama,UK
Knocked Up,2007-06-01,219076518.0,30000000.0,6.2,Comedy,US
Hairspray,2007-07-13,90450008.0,50000000.0,6.5,Family,UK
Shrek the Third,2007-05-17,798958165.0,160000000.0,6.0,Fantasy,US
Pirates of the Caribbean: At World's End,2007-05-19,961000000.0,300000000.0,6.9,Adventure,US
Bug,2006-05-19,8059140.0,4000000.0,6.0,Horror,US
Mr. Brooks,2007-06-01,41637263.0,20000000.0,6.8,Drama,US
88 Minutes,2007-02-14,16930884.0,30000000.0,5.7,Crime,US
Ocean's Thirteen,2007-06-07,311312624.0,85000000.0,6.5,Crime,US
Alone With Her,2006-04-28,10018.0,1000000.0,6.2,Crime,US
Hostel: Part II,2007-06-08,35619521.0,10200000.0,5.6,Horror,US
Surf's Up,2007-06-08,149044513.0,85000000.0,5.9,Animation,US
Death Proof,2007-05-21,25037897.0,25000000.0,6.7,Action,US
Rescue Dawn,2006-09-09,7177143.0,10000000.0,6.9,Adventure,US
Sicko,2007-05-18,24538513.0,9000000.0,7.3,Documentary,US
A Mighty Heart,2007-01-01,18928871.0,16000000.0,6.7,Drama,France
1408,2007-07-12,94679598.0,25000000.0,6.5,Horror,US
Live Free or Die Hard,2007-06-20,383531464.0,110000000.0,6.4,Action,UK
Evan Almighty,2007-06-09,173000000.0,175000000.0,5.3,Fantasy,US
Transformers,2007-06-27,709709780.0,150000000.0,6.6,Adventure,US
Harry Potter and the Order of the Phoenix,2007-06-28,938212738.0,150000000.0,7.4,Adventure,UK
I Now Pronounce You Chuck & Larry,2007-07-12,186072214.0,85000000.0,5.8,Comedy,US
The Simpsons Movie,2007-07-25,527068851.0,75000000.0,6.9,Animation,US
I Know Who Killed Me,2007-07-27,9620399.0,12000000.0,4.0,Crime,US
You Kill Me,2007-02-09,2426851.0,4000000.0,6.2,Comedy,US
Superbad,2007-08-17,121463226.0,20000000.0,7.0,Comedy,US
Rush Hour 3,2007-08-08,258022233.0,140000000.0,6.1,Action,US
The Last Legion,2007-04-19,25303038.0,67000000.0,5.0,Action,UK
Sydney White,2007-09-21,13620075.0,16500000.0,6.0,Comedy,US
Daddy Day Camp,2007-08-08,18197398.0,6000000.0,4.4,Comedy,US
The Invasion,2007-08-17,15071514.0,80000000.0,5.7,Science Fiction,US
War,2007-08-24,40452643.0,25000000.0,6.0,Action,US
The Nanny Diaries,2007-08-24,47738099.0,20000000.0,6.1,Comedy,US
Halloween,2007-08-31,80253908.0,15000000.0,5.9,Horror,US
Death Sentence,2007-08-31,16974459.0,20000000.0,6.4,Action,US
3:10 to Yuma,2007-09-06,70016220.0,55000000.0,6.9,Western,US
Shoot 'Em Up,2007-07-26,26820641.0,39000000.0,6.3,Action,US
Atonement,2007-08-29,129266061.0,30000000.0,7.4,Drama,UK
The Brave One,2007-09-14,69766619.0,70000000.0,6.4,Crime,US
In the Valley of Elah,2007-08-31,29541790.0,23000000.0,6.6,History,US
I Could Never Be Your Woman,2007-05-11,9576495.0,24000000.0,5.7,Comedy,US
Eastern Promises,2007-09-14,55112356.0,51500000.0,7.2,Thriller,UK
Brooklyn Rules,2007-04-30,458232.0,8000000.0,5.8,Drama,US
Into the Wild,2007-09-11,56255142.0,15000000.0,7.8,Adventure,US
The Game Plan,2007-09-28,147880543.0,22000000.0,6.0,Comedy,US
The Heartbreak Kid,2007-10-05,127766650.0,60000000.0,5.7,Comedy,US
Dan in Real Life,2007-10-26,68377859.0,25000000.0,6.5,Comedy,US
The Darjeeling Limited,2007-09-29,24377151.0,16000000.0,7.1,Adventure,US
We Own the Night,2007-05-25,54926886.0,21000000.0,6.5,Drama,US
Elizabeth: The Golden Age,2007-09-09,74237563.0,55000000.0,6.6,Drama,UK
Michael Clayton,2007-09-28,92991835.0,25000000.0,6.6,Drama,US
Lars and the Real Girl,2007-10-12,11293663.0,12000000.0,7.1,Comedy,US
Rendition,2007-09-07,24748670.0,27500000.0,6.2,Drama,US
Things We Lost in the Fire,2007-09-26,2849142.0,16000000.0,6.7,Drama,US
Gone Baby Gone,2007-10-19,34619699.0,19000000.0,7.2,Crime,US
10th & Wolf,2006-02-19,143451.0,8000000.0,6.3,Action,US
Why Did I Get Married?,2007-10-12,55184721.0,15000000.0,6.1,Comedy,US
Saw IV,2007-10-25,139352633.0,10000000.0,5.9,Horror,US
American Gangster,2007-11-02,266465037.0,100000000.0,7.4,Drama,UK
Bee Movie,2007-10-28,287594577.0,150000000.0,5.7,Family,US
Before the Devil Knows You're Dead,2007-09-26,25005257.0,18000000.0,6.9,Crime,US
The Diving Bell and the Butterfly,2007-05-22,19777647.0,14000000.0,7.5,Drama,France
No Country for Old Men,2007-11-08,171600000.0,25000000.0,7.7,Crime,US
August Rush,2007-11-21,66122026.0,25000000.0,7.2,Family,US
Lions for Lambs,2007-10-22,63215872.0,35000000.0,6.0,Action,US
Fred Claus,2007-11-03,97838349.0,100000000.0,5.5,Action,US
Beowulf,2007-11-05,195735876.0,70000000.0,5.5,Adventure,US
Love in the Time of Cholera,2007-10-04,4607608.0,45000000.0,6.5,Drama,US
Southland Tales,2006-05-15,374743.0,17000000.0,5.2,Comedy,France
The Mist,2007-11-21,57096190.0,18000000.0,6.7,Science Fiction,US
Enchanted,2007-11-20,340487652.0,85000000.0,6.6,Comedy,US
Hitman,2007-11-21,99965753.0,24000000.0,5.9,Action,France
P2,2007-11-09,7766240.0,8000000.0,5.7,Horror,US
Awake,2007-11-28,14373825.0,86000000.0,6.3,Thriller,US
The Golden Compass,2007-12-04,372234864.0,180000000.0,5.8,Adventure,UK
I Am Legend,2007-12-14,585349010.0,150000000.0,6.9,Drama,US
Alvin and the Chipmunks,2007-12-13,361366633.0,60000000.0,5.5,Comedy,US
I'm Not There.,2007-10-01,4001121.0,20000000.0,6.6,Drama,US
Juno,2007-12-05,231411584.0,7500000.0,7.0,Comedy,US
Redacted,2007-01-01,782102.0,5000000.0,6.2,Drama,US
The Bucket List,2007-12-25,175372502.0,45000000.0,7.0,Drama,US
Sweeney Todd: The Demon Barber of Fleet Street,2007-12-20,152000000.0,50000000.0,7.0,Drama,UK
National Treasure: Book of Secrets,2007-12-13,457363168.0,130000000.0,6.1,Action,US
There Will Be Blood,2007-12-28,77208711.0,25000000.0,7.9,Drama,US
Charlie Wilson's War,2007-12-19,119000410.0,75000000.0,6.5,Comedy,US
Aliens vs Predator: Requiem,2007-12-25,41797066.0,40000000.0,4.9,Fantasy,US
Walk Hard: The Dewey Cox Story,2007-12-21,18317151.0,35000000.0,6.6,Comedy,US
The Great Debaters,2007-12-27,30226144.0,15000000.0,6.9,Drama,US
The Water Horse,2007-12-25,103071443.0,40000000.0,6.3,Fantasy,US
P.S. I Love You,2007-11-15,156835339.0,30000000.0,7.0,Drama,US
27 Dresses,2008-01-10,160259319.0,30000000.0,6.1,Comedy,US
Flawless,2007-09-01,6819587.0,20000000.0,6.6,Crime,UK
Cloverfield,2008-01-15,170764026.0,25000000.0,6.4,Action,US
Untraceable,2008-01-22,32483410.0,35000000.0,5.9,Drama,US
Meet the Spartans,2008-01-24,84646831.0,30000000.0,3.8,Comedy,US
The Eye,2008-02-01,56309766.0,12000000.0,5.5,Drama,US
In Bruges,2008-02-08,34533783.0,15000000.0,7.4,Comedy,UK
Dark Angel,1990-01-26,9229401.0,7000000.0,5.5,Action,US
Welcome Home Roscoe Jenkins,2008-02-08,43650785.0,35000000.0,5.7,Comedy,US
Fool's Gold,2008-02-07,111231041.0,70000000.0,5.4,Romance,US
Vantage Point,2008-02-01,151161491.0,40000000.0,6.3,Drama,US
The Spiderwick Chronicles,2008-02-14,162839667.0,90000000.0,6.3,Adventure,US
Step Up 2: The Streets,2008-02-14,150816700.0,23000000.0,6.5,Music,US
"Run, Fatboy, Run",2007-09-06,33000000.0,10000000.0,6.2,Comedy,UK
Taxi to the Dark Side,2007-04-30,274661.0,1000000.0,6.6,Documentary,UK
"10,000 BC",2008-02-22,266000000.0,105000000.0,5.1,Adventure,US
Horton Hears a Who!,2008-03-03,297138014.0,85000000.0,6.3,Animation,US
The Love Guru,2008-06-20,41819064.0,62000000.0,4.3,Comedy,US
Diary of the Dead,2007-09-08,5364858.0,2000000.0,5.4,Horror,US
Justice League: The New Frontier,2008-02-26,5231128.0,3500000.0,6.6,Action,US
What Just Happened,2008-10-17,6673422.0,25000000.0,5.2,Comedy,US
Return of the Living Dead 3,1993-10-01,54207.0,2000000.0,5.9,Comedy,US
The Dark Knight,2008-07-16,1004558444.0,185000000.0,8.3,Drama,UK
Never Back Down,2008-03-04,41627431.0,20000000.0,6.5,Drama,US
21,2008-03-27,69823199.0,35000000.0,6.5,Drama,US
Smart People,2008-04-11,10569964.0,7000000.0,5.8,Comedy,US
Pirates,1986-05-08,1641825.0,40000000.0,6.2,Adventure,France
Stop-Loss,2008-03-28,11207130.0,25000000.0,6.1,Drama,US
Julia,2008-02-09,1300000.0,6000000.0,7.2,Drama,France
Nim's Island,2008-04-03,100076342.0,37000000.0,5.6,Adventure,US
Forgetting Sarah Marshall,2008-04-17,105173115.0,30000000.0,6.4,Comedy,US
Superhero Movie,2008-03-27,25871834.0,35000000.0,4.9,Action,US
Street Kings,2008-04-10,65569869.0,20000000.0,6.3,Action,US
Harold & Kumar Escape from Guantanamo Bay,2008-04-25,43493123.0,12000000.0,6.2,Comedy,US
Deception,2008-04-24,17741298.0,25000000.0,5.7,Thriller,US
Baby Mama,2008-04-23,63833449.0,30000000.0,5.8,Comedy,US
Expelled: No Intelligence Allowed,2008-04-18,7700000.0,3500000.0,4.1,Documentary,US
Iron Man,2008-04-30,585174222.0,140000000.0,7.4,Action,US
Made of Honor,2008-05-02,84601681.0,40000000.0,6.0,Comedy,UK
Taken,2008-02-18,226830568.0,25000000.0,7.2,Action,France
Meet Bill,2007-09-07,346592.0,5000000.0,5.9,Comedy,US
Indiana Jones and the Kingdom of the Crystal Skull,2008-05-21,786636033.0,185000000.0,5.7,Adventure,US
Sex and the City,2008-05-12,415252786.0,65000000.0,6.0,Comedy,US
The Strangers,2008-05-29,82391145.0,9000000.0,6.0,Thriller,US
Kung Fu Panda,2008-06-04,631744560.0,130000000.0,6.9,Adventure,US
You Don't Mess with the Zohan,2008-06-05,201596308.0,90000000.0,5.5,Comedy,US
My Brother Is an Only Child,2007-04-20,6463286.0,5000000.0,6.7,Comedy,France
The Happening,2008-06-11,163403799.0,60000000.0,4.9,Thriller,US
The Incredible Hulk,2008-06-12,163712074.0,150000000.0,6.1,Science Fiction,US
WALL·E,2008-06-22,521311860.0,180000000.0,7.8,Animation,US
Hancock,2008-07-01,624029371.0,150000000.0,6.2,Fantasy,US
Boy Culture,2007-01-31,220151.0,500000.0,6.0,Drama,US
The Wackness,2008-07-03,2899975.0,6000000.0,6.2,Drama,US
Welcome to the Sticks,2008-01-09,53191886.0,11000000.0,6.7,Comedy,France
Journey to the Center of the Earth,2008-07-10,101702060.0,45000000.0,5.8,Action,US
Meet Dave,2008-07-08,50650079.0,60000000.0,5.1,Comedy,US
Death Defying Acts,2007-09-13,8380329.0,20000000.0,5.5,Drama,UK
Space Chimps,2008-07-17,63800345.0,37000000.0,5.1,Animation,US
Watchmen,2009-03-05,185258983.0,130000000.0,7.0,Action,US
Step Brothers,2008-07-25,128107642.0,65000000.0,6.5,Comedy,US
Swing Vote,2008-08-01,17600000.0,21000000.0,5.8,Drama,US
The Midnight Meat Train,2008-08-07,3533227.0,15000000.0,6.0,Mystery,US
Bottle Shock,2008-08-06,4040588.0,5000000.0,6.6,Comedy,US
Vicky Cristina Barcelona,2008-08-15,96408652.0,15000000.0,6.7,Drama,US
Pineapple Express,2008-08-06,101624843.0,27000000.0,6.6,Action,US
Elegy,2008-08-08,14894347.0,13000000.0,6.4,Drama,US
Tropic Thunder,2008-08-09,188072649.0,92000000.0,6.5,Action,US
Mutant Chronicles,2008-08-07,2033165.0,8000000.0,5.1,Action,US
Death Race,2008-08-22,73762516.0,45000000.0,6.0,Action,UK
The House Bunny,2008-08-22,70442940.0,25000000.0,5.6,Romance,US
The Rocker,2008-08-20,8762890.0,15000000.0,5.6,Comedy,US
Burn After Reading,2008-09-05,163720069.0,37000000.0,6.5,Comedy,US
Disaster Movie,2008-08-29,14109284.0,25000000.0,3.1,Action,US
Babylon A.D.,2008-08-20,72108608.0,70000000.0,5.4,Action,France
Traitor,2008-08-23,23530831.0,22000000.0,6.6,Drama,US
College,2008-08-28,6230276.0,7000000.0,4.8,Comedy,US
The Women,2008-09-12,50007546.0,16000000.0,4.6,Comedy,US
The Spirit,2008-12-25,39031337.0,60000000.0,4.7,Action,US
Bangkok Dangerous,2008-08-21,42487390.0,45000000.0,5.0,Action,US
The Foot Fist Way,2006-06-24,245000.0,79000.0,6.0,Comedy,US
Righteous Kill,2008-09-11,73174566.0,60000000.0,5.9,Action,US
Lakeview Terrace,2008-09-19,27640028.0,20000000.0,5.9,Drama,US
Appaloosa,2008-09-12,20211394.0,20000000.0,6.3,Drama,US
Eagle Eye,2008-09-25,178066569.0,80000000.0,6.3,Mystery,US
How to Lose Friends & Alienate People,2008-10-02,17286299.0,27000000.0,6.2,Comedy,UK
Nick and Norah's Infinite Playlist,2008-10-03,32973937.0,9000000.0,6.4,Comedy,US
Body of Lies,2008-10-10,113280098.0,70000000.0,6.5,Action,US
City of Ember,2008-10-07,17869048.0,55000000.0,6.2,Adventure,US
Max Payne,2008-10-15,85416905.0,35000000.0,5.2,Action,US
Zack and Miri Make a Porno,2008-09-18,42105111.0,24000000.0,6.1,Comedy,US
W.,2008-10-17,29506464.0,25100000.0,6.0,Drama,US
My Best Friend's Girl,2008-09-19,36620508.0,20000000.0,5.4,Romance,US
The Secret Life of Bees,2008-09-17,38105395.0,11000000.0,7.4,Adventure,US
An American Carol,2008-10-03,7000000.0,20000000.0,4.1,Comedy,US
Quarantine,2008-10-10,40855419.0,12000000.0,5.6,Horror,US
Pride and Glory,2008-09-09,31148328.0,30000000.0,6.3,Thriller,US
RockNRolla,2008-09-04,25739015.0,18000000.0,6.9,Action,UK
Madagascar: Escape 2 Africa,2008-10-30,603900354.0,150000000.0,6.2,Family,US
Changeling,2008-01-30,113020255.0,55000000.0,7.3,Crime,US
The Road,2009-11-25,27635305.0,32000000.0,6.8,Adventure,US
Quantum of Solace,2008-10-30,586090727.0,200000000.0,6.1,Adventure,UK
Role Models,2008-02-03,92380927.0,28000000.0,6.4,Comedy,US
Saw V,2008-10-23,113857533.0,10800000.0,6.0,Horror,US
Sex Drive,2008-10-16,18755936.0,19000000.0,6.0,Comedy,US
Beverly Hills Chihuahua,2008-10-03,149281606.0,20000000.0,4.9,Adventure,US
Bolt,2008-11-21,309979994.0,150000000.0,6.3,Animation,US
Milk,2008-11-26,54586584.0,20000000.0,7.1,History,US
Twilight,2008-11-20,392616625.0,37000000.0,5.8,Adventure,US
Transporter 3,2008-11-26,108979549.0,30000000.0,5.9,Action,France
Four Christmases,2008-11-26,163733697.0,80000000.0,5.3,Comedy,US
The Boy in the Striped Pyjamas,2008-05-07,20416563.0,12500000.0,7.7,War,UK
Surveillance,2008-02-08,1115493.0,3500000.0,6.0,Horror,US
Fireproof,2008-09-26,33456317.0,500000.0,7.0,Drama,US
Igor,2008-09-19,30000000.0,25000000.0,5.6,Animation,US
Doubt,2008-11-27,50907234.0,20000000.0,7.0,Drama,US
Gran Torino,2008-12-09,269958228.0,33000000.0,7.8,Drama,US
Seven Pounds,2008-12-18,168167691.0,55000000.0,7.5,Drama,US
The Wrestler,2008-09-07,44703995.0,6000000.0,7.3,Drama,US
The Curious Case of Benjamin Button,2008-11-24,333932083.0,150000000.0,7.3,Fantasy,US
Yes Man,2008-12-09,225990978.0,70000000.0,6.4,Comedy,US
Bedtime Stories,2008-12-24,212874442.0,80000000.0,5.9,Fantasy,US
Choke,2008-09-26,3830137.0,3000000.0,6.0,Comedy,US
Revolutionary Road,2008-12-19,75225693.0,35000000.0,6.8,Drama,UK
Nobel Son,2007-04-28,333912.0,4000000.0,6.4,Comedy,US
Wild Child,2008-01-01,21972336.0,20000000.0,6.4,Comedy,France
Defiance,2008-12-31,51155219.0,32000000.0,6.7,Action,US
Marley & Me,2008-12-25,244082376.0,60000000.0,6.9,Comedy,US
The Tale of Despereaux,2008-12-19,50877145.0,60000000.0,5.8,Adventure,UK
Bride Wars,2009-01-09,114663461.0,30000000.0,5.9,Comedy,US
My Bloody Valentine,2009-01-16,100734718.0,15000000.0,5.3,Mystery,US
Battle in Seattle,2007-09-07,908847.0,8000000.0,6.3,Action,US
Underworld: Rise of the Lycans,2009-01-22,91353501.0,35000000.0,6.2,Fantasy,US
The Lazarus Project,2008-10-21,558000.0,9750000.0,6.0,Drama,UK
Paul Blart: Mall Cop,2009-01-15,183293131.0,26000000.0,5.2,Action,US
The Unborn,2009-01-09,76514050.0,16000000.0,4.8,Horror,US
The Grudge 3,2009-05-12,38610009.0,5000000.0,5.3,Mystery,US
Coraline,2009-02-05,124596398.0,60000000.0,7.3,Animation,US
Push,2009-02-06,45465299.0,38000000.0,5.9,Action,US
Two Lovers,2008-11-19,3148182.0,12000000.0,6.6,Drama,France
Hotel for Dogs,2009-01-16,73034460.0,35000000.0,5.7,Comedy,US
My Name Is Bruce,2007-10-01,173066.0,1500000.0,5.9,Comedy,US
Funny People,2009-07-31,61458982.0,75000000.0,5.6,Comedy,US
Away We Go,2009-06-05,14899417.0,17000000.0,6.7,Drama,US
Paris,2008-01-19,23550000.0,19000000.0,6.5,Drama,France
Friday the 13th,2009-02-11,91379051.0,19000000.0,5.7,Horror,US
"I Love You, Man",2009-03-20,91636986.0,41000000.0,6.5,Comedy,US
Knowing,2009-03-19,155446362.0,50000000.0,5.9,Action,UK
Sunshine Cleaning,2008-01-18,16174377.0,5000000.0,6.5,Comedy,US
Monsters vs Aliens,2009-03-19,381509870.0,175000000.0,6.0,Animation,US
Nothing But the Truth,2008-12-19,186702.0,11500000.0,6.9,Drama,US
Adventureland,2009-04-03,17164377.0,9500000.0,6.4,Comedy,US
Confessions of a Shopaholic,2009-02-05,108332743.0,40000000.0,6.1,Comedy,US
Fast & Furious,2009-04-02,363164265.0,85000000.0,6.5,Action,US
17 Again,2009-03-11,136267476.0,20000000.0,6.1,Comedy,US
State of Play,2009-04-17,87784194.0,60000000.0,6.7,Action,France
Crank: High Voltage,2009-04-16,34560577.0,20000000.0,5.9,Action,US
Moon,2009-06-12,9760104.0,5000000.0,7.6,Science Fiction,UK
The Young Victoria,2009-03-04,27409889.0,35000000.0,7.1,Drama,UK
X-Men Origins: Wolverine,2009-04-28,373062864.0,150000000.0,6.2,Adventure,US
The Girlfriend Experience,2009-01-20,1007962.0,1700000.0,5.2,Comedy,US
