age,marital,education,default,balance,housing,loan,duration,campaign,pdays,previous,poutcome,deposit
40,married,secondary,no,2574,yes,no,432,1,176,1,failure,yes
26,single,primary,no,17,yes,no,86,2,367,2,failure,no
29,single,tertiary,no,940,yes,no,757,1,330,1,failure,no
25,single,secondary,no,1919,yes,no,264,1,351,4,failure,no
31,single,secondary,no,-1,yes,no,99,1,352,1,failure,no
30,married,secondary,no,3,no,no,42,2,297,1,failure,no
49,married,secondary,no,1230,yes,yes,167,2,373,3,failure,no
31,married,tertiary,no,527,yes,yes,98,2,359,1,failure,no
29,married,secondary,no,-114,yes,no,132,2,359,2,failure,no
56,divorced,tertiary,no,-458,yes,no,406,4,296,3,failure,no
34,divorced,primary,no,390,yes,no,372,2,371,2,success,no
34,single,tertiary,no,2360,yes,no,137,2,176,1,failure,no
45,married,secondary,no,-407,yes,no,320,3,371,2,failure,no
59,married,primary,no,671,yes,no,57,2,332,3,failure,no
52,divorced,primary,no,29,yes,no,223,2,298,1,failure,no
29,single,secondary,no,949,yes,no,109,2,352,1,success,no
57,married,secondary,no,225,yes,no,22,7,337,12,failure,no
36,single,secondary,no,148,yes,no,1357,4,374,2,failure,yes
30,married,primary,no,624,yes,no,212,2,368,1,failure,no
30,single,secondary,no,1395,yes,no,199,2,354,1,failure,no
55,married,secondary,no,841,yes,no,140,9,372,4,failure,no
33,married,tertiary,no,2044,yes,no,102,3,177,1,failure,no
33,married,secondary,no,1293,yes,no,245,9,373,2,failure,no
44,divorced,primary,no,-97,yes,yes,197,3,288,4,failure,no
40,married,tertiary,no,-1212,yes,no,1259,2,333,18,failure,no
45,married,secondary,no,-1621,yes,yes,8,2,346,5,failure,no
44,single,secondary,no,532,yes,no,550,2,340,2,failure,no
41,single,secondary,no,90,yes,no,77,2,347,4,failure,no
30,married,secondary,no,-910,yes,no,124,2,298,1,failure,no
39,single,tertiary,no,1674,no,no,12,10,178,1,failure,no
54,divorced,secondary,no,-394,yes,no,895,5,365,2,failure,no
56,single,secondary,no,751,yes,no,43,8,177,5,failure,no
28,single,secondary,no,118,yes,yes,376,3,368,1,failure,no
60,married,primary,no,14,yes,yes,781,4,178,3,failure,no
30,divorced,secondary,no,891,no,no,340,2,368,1,failure,no
31,married,secondary,no,1803,yes,no,350,8,360,1,failure,no
28,single,secondary,no,-208,yes,no,136,3,359,2,failure,no
24,single,secondary,no,290,yes,no,80,3,368,4,failure,no
35,divorced,secondary,no,1780,yes,no,306,3,347,9,failure,no
45,single,primary,no,116,yes,no,16,5,365,1,failure,no
32,married,secondary,no,337,no,no,51,3,368,1,failure,no
29,married,secondary,no,422,yes,no,69,3,361,2,failure,no
33,married,secondary,no,1423,yes,no,333,2,364,3,failure,no
25,single,secondary,no,366,no,yes,102,2,364,2,failure,no
32,single,tertiary,no,6248,yes,no,64,3,371,2,failure,no
41,married,tertiary,no,30,yes,no,101,4,291,6,failure,no
45,married,secondary,no,72,yes,yes,262,2,352,2,failure,no
33,single,secondary,no,5,yes,no,934,2,368,2,failure,yes
39,single,tertiary,no,11971,yes,no,75,10,179,5,failure,no
35,married,secondary,no,-56,yes,no,162,2,361,3,failure,no
34,single,secondary,no,3160,no,no,22,8,331,13,failure,no
44,single,primary,no,-234,yes,yes,71,3,347,1,failure,no
34,married,secondary,no,-297,yes,no,92,4,353,3,failure,no
32,married,secondary,no,9714,yes,no,1237,2,361,2,failure,no
37,married,primary,no,2120,yes,no,655,3,175,4,failure,yes
46,married,secondary,no,-119,yes,no,138,2,297,3,failure,no
36,married,secondary,no,2278,yes,no,200,3,298,1,failure,no
41,divorced,secondary,no,5745,yes,yes,69,3,357,1,failure,no
45,single,secondary,no,1378,yes,no,25,5,372,2,failure,no
37,divorced,secondary,no,625,yes,no,68,4,359,2,failure,no
29,married,secondary,no,252,yes,no,1223,3,371,1,failure,no
38,married,secondary,no,341,no,no,136,3,346,2,failure,no
40,divorced,secondary,no,952,yes,no,126,2,333,1,failure,no
43,married,primary,no,-67,yes,no,137,7,371,1,failure,no
27,married,secondary,no,1417,yes,no,143,2,343,3,failure,no
29,single,secondary,no,-219,yes,no,85,3,368,2,failure,no
51,single,tertiary,no,297,yes,no,415,4,375,1,failure,yes
50,married,secondary,no,358,yes,yes,315,3,367,3,failure,no
39,single,secondary,no,-529,yes,no,22,8,175,5,failure,no
42,married,primary,no,686,yes,no,1326,6,175,3,failure,no
28,single,primary,no,1518,yes,no,204,3,359,3,failure,no
44,single,secondary,no,3684,yes,no,31,5,179,3,failure,no
27,single,tertiary,no,3672,yes,no,157,2,351,5,failure,no
43,married,primary,no,46,yes,no,38,7,332,6,failure,no
33,single,secondary,no,930,yes,no,163,5,359,1,failure,no
33,single,primary,no,-258,yes,no,158,2,352,2,failure,no
33,married,secondary,no,-63,yes,no,126,2,350,1,failure,no
42,married,tertiary,no,-378,yes,yes,11,7,330,2,failure,no
35,married,secondary,no,205,yes,yes,1313,7,312,1,failure,yes
32,single,tertiary,no,6542,yes,no,1598,4,175,5,failure,yes
24,single,secondary,no,1690,yes,yes,543,3,350,3,failure,no
32,married,tertiary,no,91,no,no,126,2,356,2,failure,no
54,married,secondary,no,1777,yes,no,13,5,178,6,success,no
38,divorced,tertiary,no,4335,yes,no,157,7,179,1,failure,no
40,single,primary,no,-21,no,no,68,2,368,3,failure,no
34,single,tertiary,no,-303,yes,no,17,5,355,2,failure,no
57,married,secondary,no,1521,yes,yes,102,2,178,5,failure,no
25,single,secondary,no,-141,yes,no,113,2,348,2,failure,no
29,married,secondary,no,-493,yes,no,536,2,334,4,failure,yes
49,married,primary,no,490,yes,no,19,5,364,2,failure,no
30,married,secondary,no,-28,yes,no,284,2,371,1,failure,no
33,married,secondary,no,523,yes,no,18,5,360,5,failure,no
28,single,secondary,no,2486,yes,no,26,5,354,1,success,no
30,married,tertiary,no,1022,yes,no,97,2,298,1,failure,no
38,divorced,secondary,no,1559,yes,no,22,6,179,10,failure,no
35,married,secondary,no,305,yes,no,7,7,367,25,failure,no
30,single,secondary,no,0,yes,no,131,6,363,9,failure,no
31,single,secondary,no,1447,yes,no,236,3,178,15,failure,no
40,single,secondary,no,2040,yes,no,906,2,350,2,failure,yes
36,single,secondary,no,507,yes,no,264,1,300,2,success,no
54,divorced,primary,no,215,yes,no,34,7,348,5,failure,no
29,married,secondary,no,-95,yes,no,164,1,370,1,failure,no
36,single,tertiary,no,145,yes,no,450,2,304,2,success,no
31,single,secondary,no,-449,yes,no,197,1,355,2,failure,no
28,single,secondary,no,1636,yes,no,97,1,355,2,failure,no
32,married,tertiary,no,477,yes,no,87,6,178,5,failure,no
34,married,primary,no,3868,yes,no,134,1,350,1,failure,no
32,single,secondary,no,33,yes,no,125,1,368,4,failure,no
32,single,tertiary,no,347,yes,no,213,1,264,6,failure,no
32,single,secondary,no,545,yes,no,192,1,180,1,failure,no
33,single,tertiary,no,2667,yes,no,57,1,180,3,failure,no
43,married,primary,no,714,yes,no,16,6,362,28,failure,no
32,single,secondary,no,230,yes,no,442,1,266,8,failure,yes
32,married,secondary,no,-33,yes,no,158,1,355,3,failure,no
25,single,secondary,no,845,yes,no,217,1,370,1,failure,no
30,single,secondary,no,1450,yes,no,298,1,355,1,failure,no
27,married,secondary,no,54,yes,no,97,1,370,1,failure,no
36,married,secondary,no,1163,yes,no,420,7,363,1,failure,no
41,married,primary,no,4903,yes,no,155,1,180,2,failure,no
33,married,tertiary,no,964,yes,no,97,1,180,3,failure,no
33,married,secondary,no,4996,yes,no,15,9,363,2,failure,no
35,married,primary,no,2490,yes,no,170,1,180,3,failure,no
27,single,primary,no,-579,yes,no,220,1,367,3,failure,no
31,single,tertiary,no,62,yes,no,175,1,293,5,failure,no
32,single,secondary,no,396,yes,no,88,1,364,1,failure,no
53,single,secondary,no,1162,yes,no,185,1,178,1,failure,no
43,married,secondary,no,-480,yes,yes,1126,1,350,6,failure,no
40,married,secondary,no,285,no,no,261,1,178,1,failure,no
42,married,secondary,no,429,yes,no,110,1,370,1,failure,no
27,single,secondary,no,565,yes,no,170,2,346,11,failure,no
37,married,secondary,no,-100,yes,no,108,2,349,2,failure,no
29,single,secondary,no,305,yes,no,18,4,304,1,failure,no
31,single,secondary,no,239,yes,no,666,1,360,1,success,yes
41,divorced,secondary,no,1967,yes,no,115,1,341,1,failure,no
27,married,secondary,no,876,yes,no,268,1,355,1,failure,no
36,single,tertiary,no,1496,yes,no,40,1,269,4,failure,no
26,single,secondary,no,330,yes,no,156,1,348,1,failure,no
30,single,secondary,no,438,yes,no,98,1,178,1,failure,no
23,single,secondary,no,279,yes,no,843,1,370,1,failure,yes
32,married,secondary,no,-489,yes,yes,93,1,180,3,failure,no
35,married,secondary,no,1092,no,no,132,1,360,1,failure,no
33,single,secondary,no,1659,yes,no,133,2,353,6,failure,no
27,married,tertiary,no,8,yes,yes,398,1,370,2,failure,no
31,single,secondary,no,1374,yes,no,290,2,370,1,failure,no
29,single,secondary,no,460,yes,no,191,2,357,6,success,no
29,married,secondary,no,22171,yes,no,44,1,355,3,failure,no
48,divorced,secondary,no,-480,no,no,380,2,355,1,failure,no
33,married,secondary,no,48,yes,no,164,5,294,3,failure,no
33,divorced,tertiary,no,47,no,no,47,3,178,3,failure,no
58,married,secondary,no,1859,yes,no,277,2,264,5,failure,no
33,single,tertiary,no,8047,yes,no,202,1,263,13,failure,no
32,married,secondary,no,97,yes,no,165,2,364,1,success,no
30,married,tertiary,no,168,yes,no,229,2,355,1,failure,no
23,single,secondary,no,356,yes,no,224,2,356,2,failure,no
45,divorced,secondary,no,2353,yes,no,435,7,74,3,success,no
38,divorced,secondary,no,49,yes,no,43,1,367,2,success,no
37,divorced,primary,no,117,yes,no,125,3,350,4,failure,no
55,divorced,tertiary,no,0,no,no,616,1,370,1,success,yes
32,single,secondary,no,92,yes,no,110,1,315,2,failure,no
32,single,secondary,no,3950,yes,no,232,1,178,1,success,no
47,married,primary,no,2269,yes,no,132,1,279,2,failure,no
36,single,secondary,no,1015,yes,no,1008,1,347,2,success,yes
32,married,secondary,no,3540,yes,no,213,1,178,1,failure,no
27,single,primary,no,409,yes,no,276,4,301,2,success,no
29,single,secondary,no,468,yes,no,37,1,370,3,failure,no
29,single,secondary,no,40,yes,no,105,1,355,2,failure,no
45,divorced,secondary,no,-357,yes,yes,618,1,355,2,failure,yes
27,divorced,secondary,no,21,yes,no,336,1,356,1,failure,no
53,married,primary,no,273,yes,no,248,1,279,2,failure,no
21,single,tertiary,no,2764,yes,no,78,2,354,2,failure,no
47,married,secondary,no,536,yes,no,778,2,336,2,success,no
39,single,primary,no,471,yes,no,61,4,362,1,failure,no
26,single,secondary,no,154,yes,no,1010,2,356,2,failure,no
34,single,tertiary,no,1068,yes,no,46,6,378,2,failure,no
34,single,tertiary,no,4254,yes,no,104,3,178,1,success,no
44,divorced,secondary,no,777,yes,no,517,3,350,2,failure,no
34,married,primary,no,392,yes,no,180,3,360,1,failure,no
32,married,primary,no,-454,yes,yes,801,5,355,2,failure,yes
44,married,secondary,no,429,yes,yes,35,3,349,32,failure,no
28,single,secondary,no,1609,yes,no,98,2,315,3,failure,no
44,single,secondary,no,59,yes,no,9,4,341,19,failure,no
27,single,primary,no,528,yes,yes,267,2,311,2,failure,no
35,divorced,secondary,no,164,yes,no,11,5,364,13,failure,no
38,single,secondary,no,1560,yes,no,9,2,178,3,failure,no
30,divorced,secondary,no,1336,yes,no,13,3,355,5,failure,no
54,divorced,secondary,no,451,no,yes,42,4,280,5,failure,no
28,single,secondary,no,3,no,no,40,8,349,6,failure,no
36,single,secondary,no,23,yes,no,69,2,333,2,failure,no
30,single,secondary,no,778,yes,no,22,2,346,2,failure,no
35,single,tertiary,no,-292,yes,no,166,2,272,6,failure,no
29,single,tertiary,no,219,yes,no,76,2,356,1,failure,no
33,married,secondary,no,139,yes,yes,732,2,291,5,failure,yes
31,single,tertiary,no,-241,yes,no,333,2,355,1,failure,no
33,single,secondary,no,1279,yes,no,239,2,349,3,success,no
29,married,tertiary,no,318,yes,no,1434,2,356,4,failure,no
37,single,secondary,no,16,no,no,488,5,336,2,failure,no
34,married,secondary,no,355,yes,no,189,3,348,3,failure,no
34,married,tertiary,no,1657,yes,no,566,2,356,4,failure,no
35,single,secondary,no,181,yes,no,217,4,301,1,failure,no
29,married,secondary,no,1958,yes,no,112,4,349,1,failure,no
34,married,secondary,no,393,yes,no,222,4,355,1,failure,no
59,divorced,primary,no,47,yes,no,110,3,374,1,failure,no
26,single,secondary,no,-350,yes,no,80,3,329,3,failure,no
43,married,secondary,no,487,yes,no,54,2,279,4,failure,no
38,married,primary,no,5643,yes,no,106,2,362,1,failure,no
45,married,secondary,no,14,no,yes,8,9,353,5,failure,no
36,single,primary,no,90,yes,no,50,2,360,1,failure,no
48,married,secondary,no,5306,yes,no,66,2,368,1,failure,no
47,single,secondary,no,57,yes,no,72,3,369,4,failure,no
29,single,secondary,no,596,yes,no,172,2,346,6,failure,no
34,married,secondary,no,463,yes,no,11,11,360,4,failure,no
26,married,primary,no,172,yes,no,410,3,354,3,failure,no
34,married,secondary,no,118,yes,no,53,4,262,2,failure,no
39,married,secondary,no,6,yes,no,122,3,357,4,failure,no
31,married,primary,no,-98,yes,no,9,3,362,7,failure,no
31,single,secondary,no,500,yes,no,184,2,350,2,failure,no
27,single,secondary,no,1842,yes,yes,687,2,300,1,failure,no
40,married,primary,no,592,yes,no,80,3,350,2,failure,no
47,married,secondary,no,-121,yes,yes,167,4,314,4,failure,no
49,single,secondary,no,1150,yes,no,126,2,355,1,failure,no
40,married,tertiary,no,198,yes,no,214,5,364,8,failure,no
46,married,primary,no,116,yes,no,267,4,341,3,failure,no
38,single,secondary,no,-242,yes,no,1173,3,278,6,success,yes
29,married,primary,no,79,yes,no,27,4,356,2,failure,no
35,single,secondary,no,719,yes,no,1359,3,368,3,failure,yes
38,married,secondary,no,976,yes,no,32,8,308,3,success,no
29,single,tertiary,no,497,yes,no,642,3,298,6,success,yes
46,single,tertiary,no,6651,no,no,114,1,60,1,failure,no
42,married,secondary,no,366,yes,no,324,1,106,1,failure,yes
45,divorced,secondary,no,397,yes,yes,582,1,95,2,success,yes
32,single,tertiary,no,1625,no,no,796,1,109,1,failure,yes
33,married,tertiary,no,81,yes,no,104,1,186,1,failure,no
30,married,tertiary,no,877,no,no,122,2,108,3,failure,no
39,married,secondary,no,2266,no,no,86,1,93,4,success,no
37,married,secondary,no,1314,yes,no,74,1,14,9,failure,no
49,married,tertiary,no,377,no,no,158,1,59,2,failure,no
37,married,secondary,no,1543,yes,no,298,1,10,6,failure,yes
28,single,secondary,no,5916,no,no,259,1,63,5,failure,no
39,single,tertiary,no,0,yes,no,271,1,93,3,success,yes
58,divorced,primary,no,720,no,no,250,1,94,4,success,no
43,married,secondary,no,2145,no,no,271,1,183,3,failure,yes
39,married,tertiary,no,622,no,no,181,2,184,1,failure,no
54,married,tertiary,no,511,no,no,264,2,94,3,failure,no
26,single,secondary,no,620,no,no,223,1,94,1,success,yes
44,married,secondary,no,2981,yes,yes,106,1,101,2,failure,no
27,single,tertiary,no,3733,yes,no,198,1,98,6,success,yes
46,married,secondary,no,1381,yes,no,115,3,379,1,failure,no
42,married,primary,no,5310,yes,no,545,2,186,1,success,yes
28,single,secondary,no,1532,no,no,253,1,107,5,failure,no
31,single,secondary,no,554,yes,no,97,3,103,2,failure,no
43,single,secondary,no,733,yes,no,282,1,187,3,success,yes
54,married,primary,no,258,no,no,86,1,88,1,failure,no
33,single,secondary,no,2583,no,no,241,1,108,1,failure,no
60,divorced,tertiary,no,439,no,yes,464,1,321,1,failure,yes
26,single,tertiary,no,5169,yes,no,397,1,35,2,failure,yes
36,single,tertiary,no,1379,no,no,189,1,186,1,failure,yes
28,single,tertiary,no,0,yes,no,269,1,40,2,failure,yes
56,married,tertiary,no,281,no,no,185,1,83,2,success,no
30,single,secondary,no,156,yes,no,157,4,363,5,failure,no
24,single,secondary,no,167,no,yes,288,1,96,2,success,yes
38,married,tertiary,no,93,yes,no,74,1,272,4,failure,no
30,married,secondary,no,1165,no,no,205,1,35,2,failure,no
31,single,secondary,no,8626,no,no,159,1,111,1,failure,no
37,married,tertiary,no,900,yes,no,116,1,18,3,failure,no
39,married,tertiary,no,246,yes,no,217,1,306,8,failure,no
38,married,secondary,no,755,yes,no,531,1,97,1,success,no
33,married,secondary,no,369,no,no,115,2,103,1,success,no
36,married,tertiary,no,911,yes,yes,117,2,21,3,failure,yes
31,single,secondary,no,863,yes,no,166,3,111,6,failure,no
29,married,tertiary,no,238,no,no,344,2,88,1,failure,yes
54,married,secondary,no,1561,no,no,352,3,186,2,failure,yes
32,single,tertiary,no,705,yes,no,414,2,35,4,failure,yes
27,single,tertiary,no,11862,no,no,281,5,101,1,success,no
33,single,tertiary,no,109,yes,yes,601,2,10,7,failure,yes
40,married,primary,no,-310,yes,yes,133,2,363,5,failure,no
48,single,tertiary,no,5689,no,no,527,2,103,1,success,no
32,married,tertiary,no,937,no,no,61,1,190,1,failure,no
40,married,secondary,no,363,yes,yes,135,1,104,2,failure,no
24,single,secondary,no,23878,no,no,133,1,97,1,success,yes
35,single,secondary,no,142,yes,no,293,2,19,3,failure,no
42,married,secondary,no,1066,no,no,125,1,104,3,success,no
32,single,tertiary,no,2340,no,no,94,1,97,2,success,no
30,single,tertiary,no,411,no,no,111,1,35,1,failure,no
36,married,tertiary,no,753,no,no,71,5,40,4,failure,no
31,single,tertiary,no,816,yes,no,302,1,40,1,failure,no
51,married,primary,no,1443,no,no,574,1,97,10,success,no
33,married,tertiary,no,1778,no,no,134,1,103,1,success,no
35,married,tertiary,no,8029,yes,no,167,1,285,4,success,no
58,married,secondary,no,2714,no,no,165,1,287,2,failure,yes
60,divorced,tertiary,no,4,yes,no,400,3,358,2,failure,no
35,single,secondary,no,1693,yes,no,58,1,105,1,success,no
26,single,tertiary,no,2170,yes,no,81,1,29,1,failure,no
43,married,tertiary,no,228,yes,no,55,1,113,1,failure,no
36,married,secondary,no,15485,no,no,83,1,42,1,success,no
31,married,secondary,no,180,no,no,222,1,70,2,success,no
52,married,secondary,no,195,yes,no,145,1,98,2,failure,no
43,divorced,tertiary,no,36,no,no,118,1,102,2,failure,no
28,single,tertiary,no,805,no,no,69,1,99,1,success,no
59,married,tertiary,no,1831,no,no,245,2,98,2,failure,no
57,married,tertiary,no,350,no,no,132,6,112,3,failure,no
34,married,tertiary,no,0,no,no,141,1,188,1,failure,no
32,married,tertiary,no,4089,no,no,114,7,287,3,failure,no
29,married,secondary,no,1135,yes,no,407,2,98,1,success,no
36,single,tertiary,no,635,no,no,80,1,102,1,failure,no
36,single,secondary,no,144,no,no,87,1,308,2,failure,no
28,single,secondary,no,6551,no,no,362,1,77,1,failure,no
60,married,tertiary,no,3461,no,no,94,2,112,2,failure,no
60,married,tertiary,no,1574,no,no,189,2,349,1,failure,no
32,single,tertiary,no,312,no,no,208,2,98,2,success,yes
29,single,tertiary,no,15459,no,no,245,3,97,7,success,no
47,divorced,secondary,no,2232,no,no,439,1,103,1,success,yes
37,married,secondary,no,1967,no,no,242,1,212,1,success,yes
26,single,secondary,no,2509,no,no,776,3,97,3,success,yes
30,single,secondary,no,1027,yes,no,136,2,114,1,success,no
60,divorced,secondary,no,2063,no,no,95,1,99,2,failure,no
32,married,secondary,no,10287,yes,no,281,4,188,1,failure,yes
30,single,tertiary,no,5359,no,no,119,1,98,1,success,yes
43,married,tertiary,no,1336,yes,yes,82,2,309,1,failure,no
38,single,secondary,no,2442,no,no,161,1,100,3,success,no
21,single,secondary,no,2265,no,no,156,4,99,2,success,no
